fips,Agriculture,Mining,Construction,Manufacturing,Retail,Finance,Professional Services,Health Care,Government
48357,550.0,976.0,197.0,19.0,333.0,103.0,77.0,0.0,117.0
48359,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,37.0
48361,12.0,53.0,2463.0,4850.0,3353.0,559.0,1113.0,1573.0,822.0
48363,54.0,67.0,401.0,1086.0,1178.0,130.0,0.0,0.0,414.0
48365,19.0,799.0,1042.0,889.0,876.0,157.0,300.0,611.0,248.0
48367,400.0,605.0,3889.0,3439.0,6280.0,842.0,1862.0,4912.0,1187.0
48369,0.0,0.0,0.0,0.0,177.0,57.0,86.0,285.0,146.0
48371,160.0,389.0,357.0,75.0,793.0,111.0,0.0,207.0,578.0
48373,186.0,22.0,679.0,1590.0,1716.0,412.0,0.0,1505.0,1265.0
48375,282.0,238.0,4096.0,7292.0,7924.0,3038.0,3524.0,14440.0,2167.0
48377,154.0,0.0,48.0,46.0,241.0,56.0,20.0,67.0,561.0
48379,44.0,0.0,253.0,95.0,379.0,60.0,172.0,165.0,123.0
48381,463.0,107.0,2851.0,2106.0,6489.0,1165.0,1147.0,3723.0,1389.0
48383,30.0,590.0,0.0,0.0,101.0,0.0,0.0,0.0,94.0
48385,0.0,0.0,22.0,26.0,129.0,0.0,17.0,130.0,51.0
48387,0.0,0.0,154.0,347.0,196.0,70.0,31.0,467.0,30.0
48389,74.0,1475.0,934.0,45.0,854.0,83.0,12.0,86.0,443.0
48391,69.0,192.0,309.0,37.0,269.0,33.0,21.0,0.0,163.0
48393,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
48395,328.0,215.0,459.0,84.0,523.0,70.0,0.0,62.0,245.0
48397,31.0,71.0,3194.0,2876.0,6299.0,1051.0,2692.0,5852.0,931.0
48399,135.0,30.0,178.0,476.0,433.0,0.0,0.0,503.0,163.0
48401,100.0,780.0,1164.0,1310.0,1230.0,580.0,0.0,1653.0,468.0
48403,25.0,60.0,181.0,376.0,309.0,71.0,54.0,0.0,119.0
48405,0.0,208.0,266.0,0.0,206.0,21.0,32.0,411.0,100.0
48407,0.0,0.0,157.0,109.0,315.0,59.0,160.0,175.0,151.0
48409,295.0,785.0,4124.0,1989.0,2725.0,276.0,644.0,1115.0,998.0
48411,167.0,63.0,44.0,66.0,160.0,32.0,29.0,82.0,204.0
48413,0.0,67.0,0.0,0.0,73.0,0.0,0.0,0.0,56.0
48415,72.0,1174.0,235.0,265.0,689.0,122.0,114.0,540.0,366.0
48417,37.0,449.0,31.0,164.0,74.0,77.0,0.0,0.0,6.0
48419,442.0,571.0,485.0,2011.0,966.0,529.0,0.0,0.0,216.0
48421,509.0,0.0,20.0,30.0,118.0,0.0,13.0,13.0,49.0
48423,596.0,1512.0,5281.0,7391.0,13762.0,2926.0,5179.0,25440.0,2137.0
48425,12.0,115.0,347.0,81.0,240.0,29.0,82.0,298.0,26.0
48427,73.0,60.0,169.0,71.0,1887.0,269.0,124.0,0.0,1684.0
48429,67.0,248.0,266.0,790.0,430.0,143.0,39.0,165.0,250.0
48431,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,40.0
48433,8.0,0.0,58.0,0.0,59.0,0.0,0.0,0.0,27.0
48435,67.0,146.0,75.0,20.0,102.0,45.0,0.0,22.0,18.0
48437,0.0,0.0,54.0,81.0,132.0,0.0,19.0,45.0,250.0
48439,575.0,3231.0,63248.0,91255.0,108188.0,49140.0,55532.0,129884.0,30111.0
48441,100.0,1043.0,3256.0,2942.0,8412.0,3064.0,2528.0,12267.0,2199.0
48443,0.0,0.0,8.0,0.0,16.0,0.0,8.0,0.0,77.0
48445,305.0,57.0,36.0,212.0,401.0,68.0,79.0,212.0,178.0
48447,39.0,19.0,0.0,0.0,17.0,0.0,0.0,7.0,28.0
48449,74.0,35.0,545.0,6581.0,2011.0,436.0,0.0,1423.0,427.0
48451,338.0,1175.0,2370.0,4146.0,6363.0,1713.0,1904.0,8498.0,2223.0
48453,648.0,1940.0,51515.0,49076.0,68379.0,38390.0,124977.0,99395.0,57820.0
48455,0.0,0.0,102.0,161.0,278.0,59.0,0.0,0.0,130.0
48457,125.0,97.0,121.0,200.0,569.0,146.0,102.0,0.0,554.0
48459,40.0,29.0,851.0,555.0,845.0,296.0,211.0,847.0,296.0
48461,0.0,422.0,2203.0,0.0,0.0,0.0,9.0,8.0,0.0
48463,391.0,106.0,290.0,221.0,1474.0,214.0,0.0,0.0,835.0
48465,0.0,0.0,364.0,1727.0,2234.0,445.0,4.0,3097.0,2915.0
48467,412.0,65.0,1074.0,1198.0,1907.0,300.0,420.0,1067.0,458.0
48469,208.0,1807.0,1825.0,2039.0,5677.0,958.0,862.0,5502.0,1517.0
48471,102.0,139.0,1118.0,1406.0,2945.0,398.0,563.0,1985.0,742.0
48473,173.0,360.0,1710.0,4507.0,2685.0,228.0,0.0,1099.0,560.0
48475,0.0,0.0,1166.0,158.0,355.0,88.0,425.0,0.0,229.0
48477,201.0,77.0,877.0,2760.0,2247.0,881.0,396.0,1734.0,410.0
48479,144.0,1101.0,2030.0,1016.0,12508.0,2270.0,3003.0,18102.0,6866.0
48481,1412.0,691.0,683.0,1446.0,2662.0,408.0,0.0,2418.0,506.0
48483,58.0,117.0,35.0,13.0,266.0,29.0,79.0,0.0,99.0
48485,55.0,680.0,1963.0,4992.0,6984.0,1755.0,1099.0,10920.0,2481.0
48487,164.0,23.0,0.0,0.0,558.0,148.0,49.0,0.0,224.0
48489,0.0,0.0,60.0,12.0,335.0,96.0,0.0,545.0,221.0
48491,194.0,1057.0,21336.0,15976.0,29132.0,13493.0,19735.0,24336.0,5585.0
48493,72.0,612.0,928.0,621.0,1652.0,149.0,422.0,1184.0,408.0
48495,19.0,1524.0,0.0,0.0,304.0,63.0,47.0,4.0,142.0
48497,106.0,1587.0,2335.0,2751.0,2476.0,298.0,826.0,1943.0,752.0
48499,145.0,98.0,848.0,1139.0,1616.0,324.0,190.0,0.0,564.0
48501,200.0,806.0,363.0,23.0,262.0,41.0,30.0,0.0,167.0
48503,48.0,595.0,359.0,1562.0,756.0,213.0,143.0,342.0,215.0
48505,9.0,112.0,104.0,21.0,317.0,0.0,0.0,698.0,367.0
48507,152.0,148.0,0.0,0.0,167.0,0.0,34.0,330.0,148.0
48999,784.0,8007.0,24506.0,13267.0,23436.0,93851.0,111482.0,30519.0,12229.0
49000,6024.0,11278.0,139389.0,152088.0,179820.0,74840.0,132112.0,207706.0,89824.0
49001,0.0,0.0,216.0,196.0,393.0,0.0,0.0,292.0,272.0
49003,383.0,47.0,2564.0,7269.0,2123.0,275.0,507.0,1961.0,969.0
49005,450.0,35.0,3646.0,12030.0,7459.0,1181.0,5782.0,7382.0,2726.0
49007,10.0,481.0,346.0,596.0,1089.0,161.0,0.0,85.0,874.0
49009,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,97.0
49011,477.0,103.0,12176.0,13820.0,17216.0,3022.0,8627.0,18006.0,16806.0
49013,48.0,1657.0,615.0,207.0,955.0,106.0,172.0,960.0,501.0
49015,28.0,442.0,554.0,16.0,496.0,62.0,87.0,76.0,264.0
49017,0.0,0.0,106.0,30.0,212.0,21.0,32.0,24.0,221.0
49019,10.0,85.0,349.0,107.0,830.0,87.0,269.0,591.0,556.0
49021,509.0,279.0,2550.0,2522.0,2923.0,834.0,791.0,2882.0,1493.0
49023,165.0,83.0,387.0,812.0,397.0,39.0,216.0,28.0,337.0
49025,0.0,0.0,174.0,0.0,435.0,59.0,92.0,257.0,330.0
49027,0.0,0.0,301.0,231.0,761.0,63.0,0.0,58.0,364.0
49029,0.0,0.0,733.0,230.0,389.0,46.0,208.0,156.0,140.0
49031,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0
49033,0.0,0.0,104.0,16.0,121.0,0.0,0.0,16.0,96.0
49035,573.0,3476.0,55065.0,60276.0,73061.0,51860.0,75971.0,92310.0,33719.0
49037,17.0,448.0,233.0,76.0,341.0,56.0,0.0,195.0,490.0
49039,0.0,0.0,615.0,1409.0,928.0,127.0,215.0,1042.0,1119.0
49041,109.0,691.0,500.0,508.0,1535.0,152.0,373.0,1204.0,1004.0
49043,64.0,27.0,2929.0,1121.0,3895.0,517.0,1581.0,2077.0,870.0
49045,0.0,0.0,1359.0,2077.0,2355.0,265.0,679.0,2158.0,2185.0
49047,70.0,2076.0,1742.0,351.0,1894.0,396.0,421.0,1310.0,1677.0
49049,1245.0,300.0,30283.0,23668.0,33726.0,8574.0,25748.0,40042.0,7082.0
49051,79.0,49.0,2008.0,640.0,1421.0,197.0,756.0,1356.0,647.0
49053,68.0,478.0,10348.0,4128.0,12168.0,1740.0,3648.0,14161.0,2887.0
49055,0.0,0.0,242.0,0.0,144.0,0.0,17.0,120.0,109.0
49057,425.0,52.0,9217.0,19611.0,12480.0,4942.0,5404.0,14979.0,11955.0
50000,3590.0,629.0,16809.0,27433.0,35779.0,8448.0,18668.0,54380.0,10633.0
50001,691.0,22.0,1035.0,1817.0,1644.0,377.0,735.0,2075.0,380.0
50003,0.0,0.0,632.0,1757.0,2619.0,279.0,597.0,3051.0,403.0
50005,112.0,12.0,666.0,1164.0,1480.0,259.0,385.0,1671.0,515.0
50007,316.0,33.0,5600.0,8780.0,11144.0,2847.0,9034.0,17554.0,4423.0
50009,105.0,0.0,0.0,128.0,69.0,0.0,37.0,0.0,76.0
50011,595.0,37.0,598.0,2769.0,2412.0,270.0,413.0,2318.0,1635.0
50013,0.0,0.0,130.0,49.0,154.0,38.0,56.0,42.0,111.0
50015,257.0,0.0,862.0,647.0,1499.0,266.0,476.0,1646.0,325.0
50017,307.0,15.0,626.0,671.0,846.0,179.0,376.0,1527.0,274.0
50019,0.0,0.0,671.0,1203.0,1561.0,249.0,191.0,1823.0,659.0
50021,112.0,311.0,1487.0,2555.0,3438.0,432.0,861.0,4218.0,1072.0
50023,169.0,92.0,1435.0,2293.0,3985.0,2095.0,2564.0,4395.0,4471.0
50025,0.0,0.0,1200.0,1940.0,2314.0,400.0,745.0,3238.0,673.0
50027,220.0,71.0,1316.0,1622.0,2569.0,455.0,1385.0,4170.0,1080.0
50999,0.0,0.0,0.0,39.0,46.0,2.0,703.0,137.0,166.0
51000,12871.0,5639.0,227987.0,253509.0,398431.0,146327.0,478350.0,554289.0,272681.0
51001,191.0,0.0,374.0,3344.0,1258.0,206.0,929.0,1391.0,1223.0
51003,742.0,44.0,2407.0,2483.0,5612.0,1030.0,4643.0,8736.0,1820.0
51005,0.0,0.0,12.0,353.0,261.0,0.0,76.0,946.0,252.0
51007,0.0,0.0,441.0,210.0,213.0,30.0,107.0,268.0,192.0
51009,40.0,0.0,469.0,1670.0,1118.0,106.0,176.0,68.0,516.0
51011,0.0,0.0,417.0,91.0,685.0,56.0,52.0,0.0,258.0
51013,0.0,0.0,2264.0,799.0,7837.0,3174.0,49419.0,12058.0,26540.0
51015,489.0,35.0,2186.0,6856.0,2102.0,317.0,502.0,5321.0,1040.0
51017,12.0,0.0,119.0,170.0,55.0,13.0,115.0,6.0,120.0
51019,0.0,0.0,1413.0,1893.0,2374.0,452.0,1067.0,2652.0,656.0
51021,0.0,0.0,17.0,674.0,116.0,22.0,14.0,0.0,421.0
51023,0.0,0.0,785.0,2427.0,775.0,181.0,288.0,115.0,444.0
51025,0.0,0.0,139.0,260.0,262.0,113.0,0.0,45.0,213.0
51027,0.0,0.0,123.0,242.0,653.0,99.0,204.0,774.0,711.0
51029,0.0,0.0,231.0,138.0,270.0,50.0,76.0,473.0,738.0
51031,0.0,0.0,1945.0,4732.0,2222.0,427.0,589.0,1687.0,544.0
51033,0.0,0.0,338.0,307.0,663.0,60.0,7.0,63.0,808.0
51035,0.0,0.0,299.0,638.0,724.0,67.0,198.0,239.0,310.0
51036,0.0,0.0,498.0,125.0,0.0,0.0,0.0,0.0,233.0
51037,0.0,0.0,96.0,482.0,256.0,48.0,0.0,0.0,215.0
51041,208.0,51.0,11285.0,8742.0,18162.0,3554.0,8307.0,18598.0,8577.0
51043,0.0,0.0,367.0,593.0,323.0,79.0,270.0,324.0,253.0
51045,17.0,0.0,40.0,0.0,113.0,0.0,0.0,0.0,97.0
51047,278.0,57.0,1171.0,1309.0,2365.0,218.0,1079.0,2919.0,938.0
51049,44.0,0.0,138.0,140.0,157.0,23.0,124.0,18.0,144.0
51051,0.0,0.0,260.0,36.0,405.0,45.0,25.0,115.0,321.0
51053,0.0,0.0,647.0,769.0,590.0,389.0,5.0,1386.0,355.0
51057,76.0,0.0,94.0,299.0,839.0,75.0,0.0,0.0,243.0
51059,66.0,71.0,25640.0,5423.0,49651.0,25564.0,159186.0,75318.0,35268.0
51061,0.0,0.0,2691.0,1034.0,2953.0,619.0,2315.0,2723.0,1305.0
51063,0.0,0.0,306.0,383.0,408.0,73.0,96.0,886.0,192.0
51065,0.0,0.0,882.0,254.0,410.0,145.0,0.0,369.0,610.0
51067,0.0,0.0,1533.0,3224.0,1983.0,326.0,396.0,1862.0,486.0
51069,0.0,0.0,2413.0,6538.0,4298.0,2936.0,1011.0,2172.0,1965.0
51071,0.0,0.0,1128.0,0.0,794.0,72.0,362.0,36.0,280.0
51073,0.0,0.0,643.0,147.0,1930.0,209.0,681.0,1824.0,401.0
51075,69.0,106.0,1207.0,328.0,1145.0,0.0,367.0,1062.0,767.0
51077,86.0,20.0,36.0,371.0,259.0,96.0,21.0,30.0,550.0
51079,0.0,0.0,315.0,52.0,793.0,94.0,202.0,10.0,275.0
51081,0.0,0.0,90.0,1045.0,227.0,0.0,0.0,31.0,863.0
51083,0.0,0.0,876.0,1972.0,1317.0,185.0,247.0,1824.0,588.0
51085,435.0,55.0,6320.0,3355.0,7659.0,801.0,2685.0,6740.0,1935.0
51087,0.0,0.0,10264.0,7224.0,20471.0,11125.0,18926.0,29715.0,7119.0
51089,0.0,0.0,512.0,4472.0,1579.0,189.0,14.0,1661.0,590.0
51091,13.0,0.0,76.0,17.0,37.0,0.0,10.0,0.0,84.0
51093,0.0,0.0,549.0,2134.0,1036.0,173.0,305.0,98.0,618.0
51095,0.0,0.0,1609.0,1730.0,3682.0,556.0,1716.0,5512.0,766.0
51097,89.0,0.0,141.0,52.0,67.0,0.0,99.0,47.0,89.0
51099,0.0,0.0,472.0,129.0,1020.0,90.0,3064.0,510.0,5912.0
51101,55.0,41.0,261.0,726.0,444.0,110.0,123.0,0.0,386.0
51103,20.0,0.0,336.0,321.0,660.0,208.0,135.0,17.0,237.0
51105,18.0,38.0,220.0,154.0,690.0,94.0,52.0,53.0,646.0
51107,0.0,0.0,20384.0,7978.0,17258.0,4158.0,25570.0,19578.0,10203.0
51109,0.0,0.0,976.0,1048.0,1202.0,154.0,277.0,712.0,431.0
51111,54.0,0.0,135.0,314.0,188.0,0.0,0.0,15.0,400.0
51113,80.0,0.0,291.0,312.0,441.0,65.0,70.0,24.0,162.0
51115,29.0,0.0,149.0,99.0,195.0,22.0,0.0,0.0,144.0
51117,0.0,0.0,583.0,824.0,1809.0,183.0,313.0,2167.0,644.0
51119,0.0,0.0,353.0,135.0,332.0,62.0,92.0,324.0,263.0
51121,59.0,48.0,1330.0,5000.0,4373.0,516.0,2527.0,5656.0,906.0
51125,0.0,0.0,259.0,528.0,254.0,57.0,0.0,354.0,279.0
51127,0.0,0.0,775.0,219.0,579.0,56.0,195.0,0.0,531.0
51131,736.0,0.0,166.0,275.0,503.0,62.0,0.0,585.0,301.0
51133,159.0,0.0,183.0,475.0,294.0,54.0,1.0,19.0,137.0
51135,0.0,0.0,111.0,241.0,576.0,95.0,286.0,955.0,1123.0
51137,0.0,0.0,601.0,1193.0,1300.0,160.0,11.0,908.0,725.0
51139,50.0,0.0,267.0,630.0,797.0,189.0,284.0,45.0,378.0
51141,97.0,0.0,161.0,951.0,563.0,57.0,60.0,476.0,256.0
51143,0.0,0.0,1212.0,2234.0,906.0,151.0,316.0,1692.0,723.0
51145,0.0,0.0,1870.0,267.0,840.0,149.0,0.0,372.0,984.0
51147,0.0,0.0,469.0,244.0,1232.0,135.0,128.0,2.0,609.0
51149,0.0,0.0,773.0,568.0,2248.0,111.0,346.0,1228.0,3407.0
51153,124.0,105.0,16666.0,2410.0,21262.0,1692.0,11263.0,18739.0,8874.0
51155,0.0,0.0,346.0,5118.0,1689.0,142.0,10.0,93.0,637.0
51157,75.0,0.0,124.0,87.0,141.0,7.0,67.0,108.0,78.0
51159,22.0,0.0,170.0,57.0,266.0,43.0,0.0,0.0,646.0
51161,9.0,0.0,1721.0,4294.0,4390.0,1118.0,3239.0,5805.0,1363.0
51163,0.0,0.0,482.0,859.0,1102.0,74.0,152.0,601.0,403.0
51165,0.0,0.0,3198.0,6410.0,2662.0,309.0,793.0,4502.0,1125.0
51167,40.0,230.0,682.0,451.0,736.0,175.0,404.0,15.0,516.0
51169,0.0,0.0,73.0,1140.0,567.0,72.0,166.0,732.0,366.0
51171,0.0,0.0,737.0,2921.0,1685.0,255.0,349.0,1531.0,797.0
51173,0.0,0.0,389.0,3273.0,1142.0,89.0,5.0,2277.0,827.0
51175,0.0,0.0,108.0,366.0,305.0,38.0,111.0,46.0,809.0
51177,0.0,0.0,2323.0,827.0,7344.0,527.0,1968.0,4938.0,1313.0
51179,0.0,0.0,3043.0,0.0,5602.0,2697.0,3900.0,4746.0,6672.0
51181,0.0,0.0,150.0,0.0,60.0,9.0,0.0,35.0,152.0
51183,143.0,35.0,128.0,110.0,339.0,0.0,22.0,0.0,600.0
51185,30.0,335.0,549.0,1085.0,2645.0,296.0,309.0,2269.0,1057.0
51187,0.0,0.0,822.0,1383.0,1681.0,244.0,398.0,1610.0,655.0
51191,265.0,64.0,858.0,2472.0,3038.0,425.0,566.0,2842.0,1003.0
51193,185.0,0.0,235.0,254.0,441.0,50.0,118.0,318.0,239.0
51195,0.0,0.0,324.0,320.0,1730.0,212.0,343.0,1565.0,1796.0
51197,55.0,137.0,463.0,2492.0,1765.0,209.0,198.0,288.0,704.0
51199,12.0,0.0,1670.0,452.0,3463.0,253.0,1467.0,2913.0,1453.0
51510,0.0,0.0,2334.0,0.0,6706.0,2338.0,13649.0,8958.0,9956.0
51520,0.0,0.0,245.0,1584.0,1397.0,272.0,195.0,1124.0,788.0
51530,0.0,0.0,14.0,961.0,139.0,19.0,0.0,13.0,145.0
51540,0.0,0.0,1384.0,913.0,2768.0,1345.0,2791.0,9652.0,1719.0
51550,82.0,82.0,9878.0,5414.0,13300.0,3333.0,7694.0,13497.0,4604.0
51570,0.0,0.0,385.0,161.0,2752.0,249.0,393.0,1617.0,284.0
51580,0.0,0.0,40.0,0.0,548.0,89.0,51.0,95.0,106.0
51590,0.0,0.0,64.0,3803.0,3671.0,572.0,736.0,5433.0,1025.0
51595,0.0,0.0,10.0,0.0,527.0,44.0,0.0,836.0,146.0
51600,0.0,0.0,635.0,137.0,3227.0,782.0,3446.0,4801.0,3270.0
51610,0.0,0.0,508.0,53.0,1211.0,253.0,1306.0,3387.0,825.0
51620,5.0,0.0,90.0,96.0,895.0,115.0,0.0,55.0,200.0
51630,0.0,0.0,701.0,0.0,3405.0,537.0,1470.0,6952.0,1389.0
51640,0.0,0.0,9.0,1252.0,999.0,97.0,99.0,61.0,149.0
51650,0.0,0.0,2117.0,2143.0,5794.0,618.0,4211.0,9713.0,6871.0
51660,0.0,0.0,1251.0,3757.0,4397.0,737.0,990.0,3131.0,753.0
51670,0.0,0.0,26.0,1893.0,564.0,89.0,3.0,66.0,308.0
51678,0.0,0.0,38.0,10.0,0.0,121.0,115.0,44.0,139.0
51680,0.0,0.0,1930.0,5094.0,5791.0,1597.0,3129.0,10843.0,1463.0
51683,0.0,0.0,268.0,2076.0,2284.0,327.0,3379.0,4358.0,2666.0
51685,0.0,0.0,1101.0,168.0,0.0,13.0,0.0,0.0,389.0
51690,0.0,0.0,28.0,925.0,1220.0,134.0,138.0,113.0,804.0
51700,0.0,0.0,4060.0,29249.0,8873.0,1309.0,5152.0,15545.0,5639.0
51710,0.0,0.0,5604.0,6661.0,10962.0,5674.0,14757.0,23115.0,19512.0
51720,0.0,32.0,82.0,116.0,637.0,36.0,101.0,905.0,194.0
51730,0.0,0.0,33.0,945.0,1236.0,122.0,3.0,4016.0,699.0
51735,0.0,0.0,160.0,10.0,223.0,47.0,0.0,0.0,197.0
51740,0.0,0.0,1971.0,10023.0,2898.0,487.0,1673.0,7581.0,3185.0
51750,0.0,0.0,12.0,928.0,374.0,65.0,111.0,20.0,315.0
51760,20.0,38.0,6751.0,5206.0,7533.0,9785.0,11857.0,31224.0,16590.0
51770,0.0,0.0,4535.0,4043.0,7123.0,2044.0,2807.0,14863.0,2944.0
51775,0.0,0.0,351.0,2708.0,1545.0,440.0,624.0,5435.0,624.0
51790,0.0,0.0,242.0,323.0,1515.0,344.0,363.0,2633.0,588.0
51800,0.0,0.0,2300.0,2185.0,4159.0,858.0,3684.0,6014.0,2616.0
51810,0.0,0.0,9734.0,6844.0,23247.0,6651.0,14323.0,26123.0,8357.0
51820,0.0,0.0,22.0,1102.0,1930.0,168.0,350.0,848.0,247.0
51830,0.0,0.0,177.0,0.0,1046.0,122.0,365.0,83.0,383.0
51840,0.0,0.0,29.0,1421.0,3699.0,531.0,1137.0,7445.0,1503.0
51999,183.0,201.0,9331.0,3902.0,5426.0,26072.0,57444.0,12073.0,6297.0
53000,94421.0,2123.0,212792.0,285940.0,330682.0,94894.0,259558.0,525040.0,193958.0
53001,0.0,0.0,106.0,1259.0,711.0,95.0,104.0,0.0,415.0
53003,45.0,0.0,508.0,470.0,1089.0,197.0,329.0,1497.0,334.0
53005,6859.0,0.0,8277.0,4705.0,10063.0,2036.0,9863.0,15714.0,3446.0
53007,0.0,0.0,2708.0,2136.0,4351.0,685.0,987.0,7150.0,2112.0
53009,620.0,9.0,1200.0,1058.0,3472.0,368.0,742.0,5096.0,2715.0
53011,0.0,0.0,17633.0,14026.0,18844.0,6511.0,10904.0,31626.0,6569.0
53013,127.0,0.0,128.0,38.0,98.0,18.0,56.0,0.0,183.0
53015,0.0,0.0,3240.0,7252.0,4989.0,1066.0,1212.0,6433.0,2382.0
53017,0.0,0.0,886.0,693.0,1904.0,184.0,133.0,959.0,568.0
53019,44.0,0.0,89.0,0.0,135.0,15.0,0.0,265.0,253.0
53021,0.0,0.0,2679.0,4649.0,3784.0,397.0,786.0,3182.0,1925.0
53023,29.0,0.0,0.0,0.0,25.0,0.0,79.0,0.0,58.0
53025,0.0,0.0,1814.0,4592.0,3545.0,490.0,1741.0,4487.0,1838.0
53027,0.0,0.0,1392.0,2599.0,2581.0,491.0,370.0,3201.0,3073.0
53029,0.0,0.0,1265.0,705.0,2439.0,344.0,1260.0,2124.0,1436.0
53031,0.0,0.0,691.0,659.0,1112.0,136.0,380.0,785.0,861.0
53033,2151.0,298.0,71039.0,92037.0,103659.0,39259.0,152400.0,187190.0,46209.0
53035,255.0,57.0,4409.0,16685.0,10973.0,1871.0,6688.0,13207.0,8588.0
53037,0.0,0.0,1379.0,636.0,1836.0,164.0,4.0,1425.0,1196.0
53039,0.0,0.0,253.0,1058.0,446.0,100.0,0.0,858.0,508.0
53041,932.0,221.0,1376.0,3205.0,3645.0,343.0,576.0,4245.0,1720.0
53043,224.0,0.0,308.0,25.0,140.0,35.0,126.0,304.0,58.0
53045,0.0,0.0,565.0,964.0,1914.0,281.0,0.0,1370.0,2233.0
53047,0.0,0.0,555.0,673.0,2219.0,152.0,259.0,2635.0,1747.0
53049,0.0,0.0,284.0,699.0,696.0,157.0,145.0,612.0,613.0
53051,0.0,0.0,155.0,66.0,242.0,36.0,110.0,0.0,806.0
53053,1093.0,185.0,24038.0,16434.0,36800.0,7867.0,13408.0,63961.0,20279.0
53055,84.0,8.0,737.0,228.0,764.0,92.0,333.0,366.0,395.0
53057,2369.0,45.0,4352.0,6309.0,6719.0,1532.0,2094.0,9018.0,3174.0
53059,0.0,0.0,62.0,315.0,176.0,23.0,89.0,0.0,285.0
53061,1812.0,146.0,24912.0,55967.0,34676.0,8431.0,16393.0,37420.0,13630.0
53063,1586.0,346.0,13833.0,16269.0,26460.0,9075.0,11879.0,51005.0,12662.0
53065,0.0,0.0,503.0,1150.0,1247.0,226.0,0.0,1958.0,1707.0
53067,0.0,0.0,6195.0,3260.0,12350.0,2924.0,7274.0,16561.0,30914.0
53069,57.0,0.0,43.0,54.0,92.0,0.0,14.0,0.0,18.0
53071,0.0,0.0,1131.0,3924.0,2383.0,570.0,1122.0,4971.0,2423.0
53073,0.0,0.0,7576.0,8933.0,10746.0,2573.0,4457.0,13372.0,5828.0
53075,0.0,0.0,494.0,2923.0,1300.0,163.0,633.0,2249.0,1026.0
53077,29303.0,37.0,3980.0,7867.0,11123.0,1313.0,2096.0,18808.0,6762.0
53999,109.0,0.0,0.0,1076.0,1218.0,4625.0,8166.0,2402.0,2534.0
54000,1735.0,20607.0,37631.0,46070.0,77957.0,19030.0,31541.0,147908.0,51362.0
54001,0.0,0.0,32.0,161.0,322.0,77.0,0.0,1107.0,278.0
54003,0.0,0.0,1409.0,3755.0,4616.0,678.0,1896.0,7597.0,2302.0
54005,0.0,0.0,106.0,65.0,569.0,105.0,129.0,569.0,314.0
54007,0.0,0.0,187.0,314.0,685.0,47.0,127.0,225.0,259.0
54009,0.0,0.0,273.0,951.0,917.0,122.0,102.0,27.0,252.0
54011,6.0,39.0,2596.0,4719.0,5766.0,910.0,2663.0,14808.0,1749.0
54013,0.0,0.0,173.0,16.0,124.0,0.0,0.0,24.0,48.0
54015,0.0,0.0,126.0,49.0,127.0,0.0,26.0,423.0,96.0
54017,0.0,0.0,264.0,0.0,81.0,43.0,15.0,162.0,244.0
54019,51.0,304.0,351.0,410.0,1255.0,204.0,269.0,2251.0,985.0
54021,0.0,0.0,43.0,209.0,139.0,0.0,42.0,27.0,328.0
54023,0.0,0.0,373.0,200.0,418.0,106.0,55.0,70.0,190.0
54025,146.0,133.0,802.0,689.0,1638.0,192.0,382.0,2833.0,436.0
54027,0.0,0.0,272.0,71.0,515.0,181.0,0.0,126.0,356.0
54029,0.0,0.0,419.0,1882.0,795.0,363.0,324.0,1118.0,458.0
54031,162.0,0.0,161.0,2542.0,680.0,117.0,0.0,28.0,274.0
54033,8.0,1099.0,2707.0,1641.0,4361.0,621.0,1887.0,7799.0,5009.0
54035,0.0,0.0,331.0,1587.0,1096.0,189.0,235.0,1295.0,379.0
54037,0.0,0.0,547.0,614.0,1971.0,449.0,1082.0,1693.0,2204.0
54039,26.0,1472.0,4099.0,3290.0,9595.0,3633.0,5678.0,22441.0,12447.0
54041,26.0,193.0,602.0,192.0,767.0,74.0,104.0,414.0,208.0
54043,0.0,47.0,260.0,9.0,279.0,41.0,28.0,50.0,129.0
54045,0.0,0.0,344.0,375.0,1491.0,162.0,220.0,2067.0,647.0
54047,0.0,0.0,41.0,0.0,399.0,88.0,0.0,687.0,749.0
54049,0.0,0.0,863.0,635.0,2146.0,402.0,988.0,2961.0,885.0
54051,0.0,1684.0,1012.0,785.0,1146.0,226.0,222.0,34.0,687.0
54053,0.0,0.0,35.0,753.0,709.0,106.0,145.0,142.0,476.0
54055,0.0,0.0,1022.0,936.0,2823.0,348.0,530.0,4969.0,701.0
54057,0.0,0.0,617.0,1969.0,1019.0,149.0,397.0,1748.0,258.0
54059,23.0,1054.0,288.0,49.0,419.0,111.0,114.0,51.0,231.0
54061,15.0,750.0,2247.0,1489.0,5966.0,776.0,3247.0,17378.0,1807.0
54063,44.0,0.0,139.0,405.0,105.0,0.0,42.0,443.0,264.0
54065,0.0,0.0,156.0,259.0,446.0,80.0,82.0,494.0,362.0
54067,72.0,356.0,319.0,648.0,1258.0,122.0,170.0,49.0,303.0
